"chr","pos","locus_court","court_lod","mp_trial_lod","court_lod_np","mp_trial_lod_np","cp_trial_lod_np","cp_trial_lod"
"5",28.700939,561,0.800222724504418,0.544693565583774,0.988164505977146,0.65527823908243,0.200370978448871,0.302753018844102
"5",29,562,0.804595400643505,0.548154639066614,0.992816376573877,0.659267161611966,0.205635170386598,0.309011003220904
"5",29.30514,563,0.808862134480688,0.551573139029163,0.997343018049141,0.663201940282755,0.211023809646314,0.315381525758667
"5",29.607341,564,0.992022551916826,0.484904692617713,1.26795755628749,0.586157396190487,0.334098547738792,0.521751804276898
"5",29.909442,565,0.992040340164558,0.484896851523851,1.26798261747848,0.586148334339552,0.334111354316923,0.521773615359513
"5",30,566,0.992040340530096,0.484896851347612,1.26798261816378,0.586148334149219,0.334111354680773,0.521773615990298
"5",30.211543,567,0.992040341791442,0.484896851018808,1.26798261976458,0.586148333704543,0.33411135553075,0.521773617470382
"5",30.815744,568,0.992037240379915,0.484900599695819,1.26797821521815,0.586153758563406,0.334110016528056,0.521772232462269
"5",31,569,0.980490234336048,0.495605726850822,1.2525032109376,0.601965753181742,0.329515785340758,0.516642039802055
"5",31.722145,570,0.896755945979387,0.521485747392802,1.15456226851462,0.647434624952614,0.302265431093009,0.479728043564301
"5",32,571,0.899763486888245,0.520171908512722,1.15124672730843,0.64934846770637,0.299210455213003,0.478819630572066
"5",32.024246,572,0.899912014255153,0.520001545737806,1.15085205284027,0.649458476917978,0.29891870950609,0.478688067551673
"5",32.326347,573,0.726936432605466,0.314837385166201,0.977849869330491,0.465533160550758,0.248896670469181,0.434312916190201
"5",33,574,0.745463910843295,0.315442564258713,0.966574671558428,0.467583116578042,0.219053149418123,0.431156770897139
"5",34,575,0.747179881535447,0.30461675947144,0.909770260854635,0.452074781418556,0.169855237321252,0.410673041429588
"5",34.743248,576,0.728318065462305,0.288224513985073,0.840918842207173,0.427322638226947,0.133125835820862,0.384609287297728
"5",35,577,0.734037815021595,0.245969211578548,0.837864763156898,0.390130878890092,0.156024272137333,0.438697429571114
"5",36,578,0.737587612971418,0.10897315885564,0.809475241849139,0.254791617391772,0.259328623636991,0.673882574882173
"5",36.253849,579,0.73368804809047,0.0824278082182262,0.79828019320783,0.223852262675804,0.288395530679831,0.737941414411671
"5",36.85805,580,0.56226601490592,0.0962121361655021,0.589703527722895,0.251137425663282,0.217759913657464,0.610300514532702
"5",37,581,0.560625936087441,0.0912333175973644,0.580877042980535,0.24159678458481,0.207794215748576,0.604388942319734
"5",37.764451,582,0.523868623304972,0.0633888320483453,0.506623184036078,0.183181463834754,0.14959941773946,0.547452708573092
"5",38,583,0.523866822407869,0.0633879841081373,0.506620321630551,0.183179568986163,0.149597594062239,0.547450381303868
"5",38.670752,584,0.523861693667448,0.0633855722124113,0.506612170247869,0.18317417304641,0.149592400816778,0.547443753830509
"5",39,585,0.523857879308881,0.0633851118641537,0.506608535436248,0.183173372416256,0.149589530085969,0.547437590778059
"5",39.274953,586,0.523854693976165,0.0633847273820221,0.506605499974054,0.183172703794247,0.149587132760811,0.547432444013299
"5",39.879254,587,0.440625104592766,0.0530566738452572,0.428669233585218,0.164022994297066,0.098206041370075,0.422236428914165
"5",40,588,0.433939754079316,0.0532750575290945,0.420809460687813,0.166529351419692,0.106396038133788,0.433100006814808
"5",40.483455,589,0.396451367979837,0.0533261876489862,0.380861785716987,0.173033996696394,0.139793419899875,0.470869349660826
"5",41,590,0.385798217981657,0.0664680745889308,0.363588826843913,0.198788417548032,0.115916947101485,0.417428405673833
"5",42,591,0.357999615201706,0.0938726125928757,0.321941467235761,0.248261524904992,0.0735341610875105,0.312307705384422
"5",42.296156,592,0.348205706849405,0.1021247862545,0.308041171084057,0.262237077709237,0.0624499401685336,0.282145556752125
"5",43,593,0.259193951339344,0.0777413142205079,0.254929203638214,0.224316520302288,0.0683674221071533,0.301122141902951
"5",43.806657,594,0.169153720155522,0.0528285785346928,0.196796888683203,0.181551573663546,0.0744363230498952,0.318733045100704
"5",44,595,0.159139781166567,0.0421201153924728,0.186762587143132,0.165669539991703,0.0767368599465933,0.326111008225957
"5",44.410958,596,0.13784957400672,0.0231517976503337,0.165375360069664,0.133531824130385,0.081393593928233,0.340457908919253
"5",45,597,0.0864848555710428,0.000895108497006007,0.115607587660036,0.0656325050713556,0.0746710114122259,0.319559702592451
"5",45.015159,598,0.0852210897937253,0.000716636619239428,0.114344791429798,0.0641493663379733,0.0744384635277509,0.318735996619034
"5",45.61936,599,0.097724762410383,0.0135523856024967,0.132325700581503,0.115081778078648,0.100449102800312,0.354461813393547
"5",46,600,0.0977253294185167,0.0217113410786166,0.132326636481349,0.139079177885706,0.0786419399186528,0.307445600091749
"5",46.827861,601,0.0977265645834467,0.0455711270490148,0.132328671963405,0.196013957816294,0.0393717405198636,0.212610570154329
"5",47,602,0.0977257275947772,0.0455714731893629,0.132327921003229,0.196014593841266,0.0393722075435003,0.212611477673212
"5",47.129962,603,0.0977250960527016,0.0455717345453736,0.132327354038599,0.196015074022567,0.0393725601385781,0.212612162823526
"5",47.734163,604,0.0669761809994645,0.03664839460765,0.103905120576876,0.170730448276628,0.0885838902745372,0.312327318042073
"5",48,605,0.0304908883646144,0.0297094774862707,0.0444653987354799,0.150414473158438,0.0375390753160088,0.175644079114471
"5",48.036364,606,0.0265515200646325,0.0287124126490894,0.0381240142910367,0.147246652743544,0.0321193761785024,0.159441209844458
"5",48.338465,607,0.0531136147448188,0.0217519602619809,0.0667921991932564,0.125536263476474,0.0775972898937187,0.247161983530427
"5",48.640566,608,0.0472173262931636,0.0285006317777621,0.0692912427301757,0.14664751762464,0.0656988218104567,0.216004036939088
"6",0,609,0.780080385458537,0.158469731714094,0.426928337304754,0.228587379900248,0.0251859266351977,0.0484107171949578
"6",0.604231,610,0.780093510941939,0.158464331026501,0.426936901128807,0.228584632750596,0.0251867505565039,0.04841119349874
"6",1,611,0.846973828230259,0.120523114767772,0.473674958184382,0.205514751920818,0.0302340452405259,0.0501306185385203
"6",1.208462,612,0.864678802937888,0.0999026354426172,0.489310309889194,0.189968425571898,0.0324615332639364,0.0498497298497387
"6",1.812693,613,1.26784888407029,0.132510777990269,0.665411647904534,0.263039907687859,0.0324555100294,0.0499614213367639
"6",2,614,1.215549111216,0.191091124845051,0.62387594981174,0.32194413092686,0.015028275713453,0.0215729915446699
"6",2.416924,615,1.05814803763546,0.352070511321678,0.518758669282267,0.464047581520286,6.07846148715184e-05,0.000718478809825479
"6",2.719035,616,0.987298609153075,0.368141594371439,0.465780800602981,0.483142324021322,0.00139341291990119,0.00342225900431741
"6",3,617,1.00005772051432,0.39666136707242,0.496448535333344,0.512443933998703,0.00290683739734536,0.00583525566630321
"6",4,618,1.04163733818917,0.500007083760442,0.604394823742086,0.614825602450917,0.0126600239395241,0.0194482724928272
"6",4.229616,619,1.05031245463139,0.523654633150037,0.628318088990329,0.637374821881243,0.0158057965285752,0.0236023650064504
"6",4.531727,620,1.05031553139892,0.5236607632107,0.628322461650494,0.637380956002047,0.0158060166753411,0.0236027619356087
"6",5,621,1.07671132273194,0.57026208282922,0.646242131374212,0.686373633698824,0.0126081792126116,0.0209274758998002
"6",5.438078,622,1.09376504293085,0.612687037210866,0.659959884910401,0.730613732812376,0.00987662309007162,0.0184564073557073
"6",6,623,1.10407678754533,0.664267272621976,0.672884985232457,0.784067424398703,0.00680627738350424,0.0153929080872923
"6",6.042309,624,1.10431847577708,0.667985643781562,0.673638298912542,0.787911379511942,0.00659656636538705,0.0151689740863689
"6",6.64654,625,1.10431876756815,0.667990936004539,0.673639352575439,0.787916849928793,0.00659626907760247,0.0151686550290635
"6",7,626,1.10431876771298,0.667990936320468,0.673639352630051,0.787916850063083,0.00659626904238598,0.0151686550139552
"6",7.250771,627,1.10431876785138,0.667990936468379,0.673639352668806,0.787916850158365,0.00659626901740203,0.015168655003957
"6",7.854992,628,1.10432132999183,0.667990282092622,0.673639232648506,0.787913675314257,0.00659596434577385,0.0151687371620404
"6",8,629,1.10992952044936,0.666144207883593,0.673004551037462,0.779905283744184,0.00587981219054986,0.0153610358817419
"6",9,630,1.11708403382179,0.638477876078,0.649422576769149,0.704714474971222,0.00193368127688045,0.0163833499152249
"6",9.969803,631,1.07089354593966,0.589157399069841,0.597062479760997,0.605855960154286,0.000131107682296984,0.0167904068346646
"6",10,632,1.06922180023211,0.589156336082275,0.595111435634569,0.603080907335192,0.000256057215130452,0.0176556299889577
"6",10.271914,633,1.03277084173229,0.578758505409413,0.562038147751409,0.563367317323213,0.00322614722379646,0.0260479781796467
"6",10.876115,634,1.03271957627127,0.578807359700647,0.562008394845793,0.563397145399377,0.00322770981885284,0.0260522840687539
"6",11,635,0.946689473666047,0.690467553623627,0.519896052827427,0.648976841840103,0.00444205942579373,0.0309833690256801
"6",11.178216,636,0.806792572766006,0.854557189009623,0.453558240788137,0.771274633131727,0.00644496989659278,0.0382336325836627
"6",12,637,0.848893159859182,1.02599406164881,0.484527514459662,0.92327186452482,0.0296824886061044,0.0817634728972219
"6",12.084617,638,0.849514154889818,1.04148256372522,0.486436980340762,0.937286483916133,0.0329629255869409,0.0869564021943321
"6",12.688818,639,1.04586586631327,0.951079816647995,0.688176373004701,0.847945408015205,0.00372316509412628,0.0179014046506697
"6",12.990919,640,1.04586864294649,0.951069875874683,0.688183093838888,0.847936525539074,0.00372274089594751,0.0179001124397556
"6",13,641,1.04383952431674,0.9498442048495,0.687207076548249,0.846940732438795,0.00381915341422367,0.0181696003909052
"6",13.59522,642,0.910015166634213,0.86711242733666,0.621362514833377,0.779012083262875,0.0128498504190763,0.0402341981447287
"6",14,643,0.790150604340092,0.85204495770369,0.550460696966387,0.772703722076785,0.02852938509163,0.0674144051854128
"6",14.501521,644,0.634783499275049,0.814924675619028,0.457479815625367,0.748443324988206,0.0555023493467087,0.108604900114386
"6",15,645,0.648452936459526,0.926682562956806,0.478092518589531,0.825114826213183,0.0608047361148481,0.12156256961803
"6",15.407922,646,0.644362056381402,1.00564057103756,0.486528721920557,0.876249792463766,0.0642633525050388,0.130440014597364
"6",16,647,0.539257809459372,0.908349170410818,0.42444217865223,0.796469791179598,0.0858220042133785,0.159631170595894
"6",16.012123,648,0.537157094845135,0.906328747146154,0.423176823331892,0.794806114962128,0.086286981462021,0.160242792358321
"6",17,649,0.647126013192119,0.930680130521498,0.569783841491591,0.890185557378192,0.0457754828679536,0.123139150131146
"6",18,650,0.735191002125911,0.91645120830824,0.705284559718347,0.945207365456209,0.0165094187505542,0.0864253138752061
"6",18.126924,651,0.744144740506644,0.912076077013801,0.72051369739767,0.948861368414873,0.0138389007709457,0.0820542383185164
"6",19,652,0.90582782028377,1.2467572663498,0.859503535457657,1.20695088416989,0.0197427996890678,0.102483888360375
"6",19.033225,653,0.911015044618872,1.25908427873421,0.864112420448002,1.21615789910154,0.0199682174512846,0.103193696821963
"6",19.939626,654,1.10841881402472,0.948322456579345,1.03544243419435,0.892186534067858,0.00782322781268852,0.00692216031357746
"6",20,655,1.10842087599221,0.948320055053364,1.03544425630659,0.892183986010147,0.00782361401526597,0.00692178760219043
"6",20.845927,656,1.10844976806243,0.948286413486694,1.03546978722214,0.892148282117645,0.00782902651353239,0.00691656618616568
"6",21,657,1.13843887158237,0.944032464507346,1.06127444151825,0.885378512765479,0.01118238129049,0.00442716066178281
"6",21.148028,658,1.16551832872111,0.938317378016884,1.08470951624518,0.877538792773982,0.0149556218396291,0.00254712065628081
"6",21.752329,659,1.54595962667348,1.24137154438763,1.42679607801876,1.08182452801024,0.0770099090241401,0.0122809220660875
"6",22,660,1.54597359047195,1.24138577938151,1.42680872895452,1.08183449205661,0.0770127114665736,0.0122820946330502
"6",22.35653,661,1.54599369149227,1.24140627057291,1.42682694013041,1.08184883545189,0.0770167457499302,0.012283782678634
"6",23,662,1.53887199789802,1.32510322224692,1.42693111315534,1.15716361166033,0.0620723862928674,0.0062632539491248
"6",24,663,1.49787599366811,1.44065647197686,1.40597224266715,1.26333273939627,0.0411453156485541,0.000826586926971818
"6",24.773431,664,1.44224314792025,1.51340515602809,1.37254139838278,1.33317889553458,0.0275079038794418,0.00010803967087998
"6",25,665,1.42988808127408,1.53018640571772,1.36242091409411,1.34796096830055,0.0247419849424243,0.000347346952514897
"6",25.075532,666,1.42559750288459,1.53563653400574,1.35893493037711,1.35278415358158,0.0238513305183421,0.000457161207163942
"6",25.377633,667,1.42557498990458,1.53561361268156,1.35891214778203,1.35276613296745,0.0238503357562419,0.000457354050747733
"6",25.679834,668,1.19726311678411,1.25615029644094,1.11596054677769,1.1249620939696,0.0172689317450451,0.00307656944970787
"6",26,669,1.18384467747629,1.34736684241193,1.086935580517,1.20756734577794,0.00898712592473159,0.0076887518637874
"6",26.284035,670,1.15696312628824,1.40858337892408,1.0466028240708,1.26656434741666,0.00381702540176426,0.0133321154573392
"6",26.888236,671,1.15690433208393,1.40855681184209,1.0465609664149,1.26654172793554,0.00381867063802494,0.0133289439859063
"6",27,672,1.05614119571485,1.33362339600503,0.984037210283832,1.20027626119203,0.00987894616661251,0.00624666900185696
"6",27.190337,673,0.869053558431635,1.18545584108486,0.864989360084466,1.07159631126128,0.0263653707238694,0.000271702728121101
"6",28,674,0.631211985676123,0.958661551019117,0.624220458434408,0.955267881756861,0.0121164937483821,0.00258363224619781
"6",29,675,0.364671128919843,0.669449192725919,0.351611904780069,0.758743190832594,0.00170056616626185,0.00850676220926914
"6",29.003038,676,0.36394797599431,0.668599108582888,0.350874126705834,0.758098546819959,0.00168338771134846,0.00852901979892947
"6",29.305139,677,0.331294433877637,0.610069739944147,0.311838238747235,0.702548864544882,0.00193554535616541,0.00855591712002788
"6",29.90944,678,0.193933897134486,0.432148152206933,0.209999573667292,0.519073918720835,0.015645223953677,0.000511020297763056
"6",30,679,0.195367756139795,0.453282507631832,0.206821343454744,0.543194639796881,0.0125234079520593,0.00102216447094026
"6",30.211541,680,0.196082201692113,0.49463434165605,0.195326524010065,0.590369841630527,0.00641823862537737,0.00285682135397858
"6",31,681,0.191847137397778,0.428514659922267,0.213359451740574,0.561173817335308,0.0100925013116354,0.000320348279569079
"6",31.722142,682,0.178044755202126,0.351377864865221,0.21804230739465,0.505783484634883,0.0135428654651166,0.000229771497012614
"6",32,683,0.11050593849589,0.291080150664605,0.139450189958668,0.4149855664571,0.00258064616286464,0.00251029797729786
"6",32.326343,684,0.0497251896888408,0.220494030151165,0.0663452688933301,0.308789582069806,0.000728490747443857,0.0159170205350917
"6",32.930544,685,0.0654555901819989,0.266069017859931,0.0817301760006431,0.364797238466724,1.38153127082612e-05,0.00847067904292093
"6",33,686,0.0702128271858345,0.264067618437542,0.0866049045672743,0.361512121984273,1.098524067932e-06,0.00779035696210315
"6",33.534745,687,0.109644270892396,0.24200439324473,0.126032613389323,0.328241455566345,0.000379119800791102,0.00337713416261955
"6",34,688,0.10964831276875,0.242000541327136,0.126037082913658,0.328236239442212,0.000379320957236013,0.00337640067718885
"6",34.441146,689,0.109652145045824,0.241996888876948,0.126041320843157,0.328231293538215,0.000379511738602046,0.00337570527465137
"6",34.743247,690,0.112742113271819,0.232024503595372,0.132286681518045,0.316181012069918,0.00173321675935805,0.00117954892499732
"6",35,691,0.118824353223399,0.224683375290235,0.141426270772891,0.30763745370182,0.00397824604058872,0.000150423315901558
"6",35.649548,692,0.133509948884544,0.203877376227846,0.164019611979421,0.282950296932026,0.0136947232378997,0.00191644403406799
"6",36,693,0.147490942125988,0.201248072600801,0.167888024426374,0.282611895817041,0.022263715325489,0.00707085754824012
"6",36.858049,694,0.183381538741881,0.191863971337027,0.175552143032482,0.278540270838551,0.051924179417222,0.0336075051943182
"6",37,695,0.189474233684615,0.200756030674689,0.176547459896334,0.291397866230633,0.0514365022164303,0.0337434959561262
"6",38,696,0.232744032930937,0.26030908171401,0.181187991000828,0.377737544704347,0.0463745850459606,0.0334556958206347
"6",38.06655,697,0.235610434245611,0.263934130489772,0.181346971809208,0.383000265513583,0.0459516913871842,0.0333616660162536
"6",38.972851,698,0.260037451445115,0.318016520405045,0.21671126036369,0.437887180673206,0.0162827396827241,0.00894327555922738
"6",39,699,0.274906991007339,0.327970648572937,0.228245436105903,0.453335040888116,0.0180006856792234,0.0098149930231009
"6",39.274952,700,0.439389422236841,0.429927471464659,0.353046358022535,0.609896670887525,0.0394248523954528,0.0205889807006949
"6",39.577053,701,0.453403975710657,0.446319703908294,0.365734732973325,0.630054421210277,0.0420275132307614,0.023468601894537
"6",39.879254,702,0.454882891794345,0.452359997970062,0.364851793650838,0.637540703398311,0.0429574930137365,0.0244958861947598
"6",40,703,0.459138461535881,0.453580537979775,0.368463089463657,0.637093750611964,0.0392660695636323,0.0226887721197188
"6",41,704,0.468327455417249,0.444345481950693,0.380360501234866,0.604249722365956,0.0139883608197558,0.00977632205139113
"6",41.087655,705,0.466887044216322,0.44195207665592,0.379825013612842,0.599067871990243,0.0123395007585386,0.00887297056223576
"6",41.389756,706,0.466876814529489,0.441949373390671,0.379817132431805,0.599062877334084,0.0123379933103079,0.00887211006051618
"6",41.691857,707,0.357957804501816,0.410620863895787,0.297401861480652,0.552034823851143,0.00442828396845354,0.00400882277541675
"6",41.994058,708,0.357945178307418,0.410617353426942,0.297392881324355,0.552029660319786,0.0044275606480422,0.00400833183987694
"6",42,709,0.357751162442427,0.410774008986643,0.29731627202202,0.552217922529169,0.00440415659681965,0.00399090631788807
"6",43,710,0.323294350203919,0.435307109367364,0.282527405292261,0.581179321646003,0.00131184313349701,0.00156574172003768
"6",43.806659,711,0.293431858048672,0.451951320368024,0.268039345175395,0.59999333105312,0.000130241301821889,0.000404354751345546
"6",44,712,0.279757900734396,0.45286710069404,0.259448148354589,0.599495567538374,0.000339065906983439,0.000792134265179422
"6",44.41096,713,0.249892091252894,0.452552283037071,0.240365378423479,0.595636891747285,0.00110839698537504,0.00204323158712792
"6",45,714,0.215736955271902,0.418032068763447,0.216568596049705,0.538644100316456,0.00889213421589802,0.0107116141922151
"6",45.015161,715,0.214800104744861,0.417018894444441,0.215893737619514,0.537029373631547,0.00918716289889735,0.0110201024668918
"6",45.317262,716,0.205071022587731,0.402967458334704,0.209395813897017,0.51221788836819,0.0166212498294314,0.018956141711466
"6",45.619363,717,0.206377508762208,0.39572892227907,0.210963132906224,0.497105624250897,0.0200799394799157,0.0226740132594533
"6",46,718,0.196115414539405,0.37710306037626,0.20234069587566,0.478953999599847,0.0162928701715768,0.0207346684575835
"6",46.525764,719,0.175495102378074,0.33743816660135,0.183967491153459,0.439163623003187,0.0112826330532719,0.0174504760534477
"6",47,720,0.173009119441773,0.351075217494829,0.184853419951761,0.453928426773299,0.00903587291859994,0.0157786111700229
"6",47.129965,721,0.172297163457207,0.354770765421776,0.185048483382454,0.45788934930749,0.0084640155205283,0.0153335328037277
"6",47.432066,722,0.172296996443318,0.354771622271691,0.185048526351937,0.457890265636231,0.00846388478950422,0.0153334300089748
"6",48,723,0.172296996915255,0.354771622512041,0.185048526360087,0.457890265808269,0.00846388476497126,0.0153334299896821
"6",48.036367,724,0.172296996901406,0.354771622442943,0.185048526360601,0.45789026581928,0.00846388476340049,0.0153334299881639
"6",48.640568,725,0.172296997106207,0.35477162079921,0.185048527173751,0.457890263226244,0.00846388523493474,0.0153334305260025
"6",49,726,0.172301774699455,0.354761842898629,0.185053364183463,0.457874838342533,0.00846669041065414,0.0153366335757809
"6",49.244769,727,0.172305028898915,0.354755184206845,0.185056658074752,0.457864334145443,0.00846860096104031,0.0153388149910337
"6",49.54687,728,0.208019753762096,0.271037061285898,0.222036798498171,0.326848298688963,0.0478752483338003,0.0534935207510932
"6",49.848971,729,0.161346026192865,0.24891005342921,0.175119665967371,0.294877134974845,0.0581072705414674,0.0694122215754778
"7",0,730,0.56795583123652,0.724805120864102,0.647614071669767,1.02385694649953,0.158953267315218,0.242338292993845
"7",0.302116,731,0.484562081909689,0.684629343550666,0.581076838339061,0.96244708414806,0.0907769378572486,0.157111712287902
"7",0.604232,732,0.484570773566557,0.684629536238488,0.5810852928287,0.962447363844008,0.0907658359748861,0.157096681277638
"7",0.906347,733,0.670492891164372,0.725433528237462,0.7389183228453,1.02500636472842,0.0457314183494827,0.0911698491792286
"7",1,734,0.624674055011439,0.706746427760399,0.699920550019141,1.00775874888834,0.0461409829360555,0.0940011017782238
"7",1.510574,735,0.37429457169987,0.573801760862164,0.477918870785137,0.872636401839174,0.0462368697173795,0.104876798485762
"7",1.812695,736,0.37428065363315,0.573792816604292,0.477905906711733,0.872626731785171,0.0462367689407349,0.104877182356822
"7",2,737,0.374280625975658,0.573792653990958,0.477905746687734,0.872626432554604,0.0462369479032198,0.104877382747772
"7",2.416926,738,0.374280564796156,0.573792291762949,0.477905390475951,0.872625766471559,0.0462373462638004,0.104877828821626
"7",3,739,0.37252555185774,0.567406888445576,0.47190253137291,0.861521905373047,0.0518880756140752,0.110981606096455
"7",3.021157,740,0.372427130009032,0.56712543043367,0.471645694185489,0.861051606016844,0.0520956624004125,0.111197503277231
"7",4,741,0.287054371780419,0.479453901680086,0.372944253707904,0.748901448318673,0.0607726450503954,0.117125436623611
"7",4.531728,742,0.24081573139845,0.428017224912845,0.318318895164844,0.680073608575105,0.0648550637511492,0.118651456996702
"7",5,743,0.1811866688242,0.334280074055136,0.254130679724582,0.575309349313642,0.0709482691398758,0.122568364250259
"7",5.438079,744,0.13142291863261,0.254436547618108,0.198525287706415,0.480448115193359,0.0761491709236478,0.125038626527766
"7",5.74019,745,0.232963416585487,0.241212432411102,0.300480670524203,0.478121839416577,0.0257393371344917,0.0369710375895026
"7",6,746,0.2160835987681,0.214141789876572,0.284000822784887,0.447055908585183,0.0281274061936314,0.0388444423078337
"7",6.042311,747,0.213358139575441,0.209861942430169,0.281322506259599,0.442039799926426,0.0285210112681112,0.0391466880886964
"7",6.646542,748,0.143541754954104,0.135631504048253,0.179265062136896,0.344119859364658,0.0221222706602894,0.0292713349417731
"7",6.948653,749,0.160267387718308,0.196944070301468,0.239599901872179,0.478120271577859,0.0161214383228906,0.0286893670752831
"7",7,750,0.160267172043931,0.202099978362922,0.239600501010689,0.48695084870285,0.0178982639143669,0.0313471868614527
"7",7.854994,751,0.160263579521588,0.292467896220508,0.239610477304331,0.631416442525221,0.0602500981292806,0.0916512941274861
"7",8,752,0.147163179706657,0.27702520830329,0.229204678706101,0.611329865517218,0.0613655089402343,0.091113473377167
"7",9,753,0.068002994903403,0.171242148367255,0.156235741595524,0.457825694231474,0.0668435433448422,0.0835590306987754
"7",9.365575,754,0.0457340066585162,0.135858347786113,0.130728362782897,0.399187061253983,0.0677087608236557,0.0792966475861438
"7",9.667686,755,0.0904521927389546,0.201433554972169,0.212508719418096,0.500553750670105,0.020063552056176,0.0197355860018198
"7",9.969807,756,0.0869226865910119,0.184927407467094,0.2110133331004,0.474976500230659,0.019529341202324,0.0183038212511258
"7",10,757,0.0869226512406494,0.184927243869806,0.211013315858715,0.474976241409601,0.0195293355722176,0.018303806934532
"7",10.574018,758,0.0869219771468297,0.184924133590885,0.2110129880498,0.474971320681953,0.0195292285313831,0.0183035347610815
"7",10.876119,759,0.086927675710147,0.184927579518716,0.211021543818589,0.474975246469498,0.0195261201737506,0.0183004316159002
"7",11,760,0.111744714783197,0.198967004710145,0.247182377900822,0.49018557034235,0.00879456823575484,0.00772867851208289
"7",11.48042,761,0.230053461844622,0.248990429388499,0.399812859582858,0.529221532273652,0.00745339546004268,0.00949826511131978
"7",11.782521,762,0.264287973467216,0.188803491985032,0.436443685806165,0.439206475463292,0.000337789630152701,0.00148262854024988
"7",12,763,0.264289811477564,0.188798989414102,0.436445482152197,0.439199437445929,0.0003376091776144,0.0014822982816376
"7",12.084622,764,0.264290526835539,0.188797237404063,0.436446181081475,0.43919669891664,0.000337538976055894,0.00148216978669681
"7",12.990923,765,0.264292921538748,0.188800032455142,0.436450066991516,0.439201691630007,0.000337610682069977,0.00148231756990266
"7",13,766,0.264532336113105,0.189079968079876,0.436838683039002,0.439701612449897,0.000344838575210328,0.00149716852606411
"7",14,767,0.286145295392555,0.21713936158746,0.473072977584311,0.48917694564628,0.00160981387942825,0.00356086152956568
"7",14.501524,768,0.292873940999897,0.228395596738171,0.48556325508404,0.508835389114944,0.00257285887717789,0.00486849538202454
"7",14.803625,769,0.194364655920665,0.133919070897077,0.374079386844263,0.367756618204511,0.00202649729872519,0.00589601229238769
"7",15,770,0.188604334285947,0.136040837459165,0.369090864243696,0.372822848739985,0.00125753140677701,0.00334876769571712
"7",15.710026,771,0.161232548047308,0.138767149436628,0.338638319084944,0.378714477031611,5.06134912406098e-08,0.000138002180971411
"7",16,772,0.129807013168521,0.119134457419963,0.307288526254646,0.342601603793736,0.00154943081360759,0.004350135520568
"7",16.012127,773,0.128512748832339,0.118302632276586,0.305897801359346,0.341011274142015,0.00168207716306604,0.0046530473853767
"7",16.314228,774,0.0864010160022129,0.0365070768278439,0.260105030304575,0.205198393134332,0.00401439707391006,0.00147782914902909
"7",17,775,0.0864045585574456,0.0364956735892185,0.260124170059049,0.205177329792487,0.00402079142117743,0.00148244781781489
"7",17.220529,776,0.0864056975657507,0.0364920066739084,0.260130324573246,0.20517055644851,0.00402284871469641,0.00148393455734614
"7",17.52273,777,0.152199880248379,0.0454402221806671,0.40652240141129,0.232955897977158,0.0330903845978543,0.0388519752562699
"7",18,778,0.169849616569287,0.0539578231970493,0.441790135293835,0.253610711292104,0.036711386007961,0.0445106472292519
"7",18.731131,779,0.195954115379699,0.0673795469104788,0.490519319737472,0.282511574416447,0.0419713489214719,0.0530546885572636
"7",19,780,0.195954728100842,0.0673800570620378,0.490520368865043,0.282512422310585,0.0419710820696926,0.053054539430529
"7",19.033232,781,0.195954803931432,0.0673801201692318,0.490520498534282,0.282512527108331,0.0419710490870936,0.0530545209989817
"7",19.939633,782,0.183013335887937,0.0672088151333892,0.465689623221803,0.274608803463042,0.0276748554547495,0.0382780821060519
"7",20,783,0.176335168829567,0.0625052811411755,0.454203735471484,0.264961846679801,0.0256348401316125,0.0366159919980592
"7",20.543834,784,0.116460768860411,0.0264263367927658,0.344771689481096,0.179045085266928,0.0102690472064085,0.0223714428654137
"7",21,785,0.171965459450417,0.0491670155556585,0.408354384991409,0.236617319412599,0.0170009828403855,0.0298370848124374
"7",21.148035,786,0.191758102502447,0.0579164736094067,0.428739620299368,0.256213890894398,0.0194932129236144,0.0323969569376047
"7",21.450236,787,0.234275569594865,0.0776188762119836,0.469316559843311,0.2969627401097,0.0249677075676078,0.0377548575524019
"7",22,788,0.333335905666281,0.129271557843687,0.601557767518644,0.395769539048536,0.0508661510592175,0.0672443333415819
"7",22.356537,789,0.401727732398629,0.167108366715264,0.685380005734885,0.460048727311484,0.0714969573022576,0.0895111214921343
"7",22.658638,790,0.455347848702833,0.192354424316005,0.741233693442566,0.499734480514439,0.0881835625403643,0.11018149952642
"7",23,791,0.537029708523124,0.267505365573695,0.887430709777396,0.6085997491472,0.0887337071015832,0.111488989558346
"7",23.565039,792,0.679671198438051,0.41021354265543,1.13143440420659,0.79448317272728,0.0875595699739922,0.110942390045523
"7",24,793,0.679682787257977,0.410228919854921,1.13145211254792,0.794503212626799,0.0875575210630423,0.110940298870917
"7",24.47134,794,0.679695344873652,0.410245583483991,1.13147130181417,0.794524928700559,0.0875553007863986,0.110938032799674
"7",25,795,0.681127494131757,0.455095111015586,1.1161882812759,0.862350198433978,0.0658363524463891,0.0880891609380621
"7",25.981941,796,0.667777739892493,0.529418830771223,1.05366943230753,0.968522944099715,0.0322222219730306,0.0504149462766913
"7",26,797,0.66538674313697,0.548002931177951,1.05102487617158,0.986203110186948,0.0292907269282448,0.0452382693435687
